rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
practice,-8.46118499087376,-2.28436573021544,11.960885089914,7.42709668988001,-2.11152963666314,10.4535035197213,21.9121564201619,0.963756532073519,22.1910106494717,3.5879728976219,11.314797992855,10.0459602159206,8.41307910201486,1.12321632831177,5.78354166335177,20.9702685422456,27.1622752361032,3.79472861703461,6.0751427677415,-9.92474329242184,4.42974677234906,-0.188553255666213,2.68122291332989,-1.5464029478613
practice,6.43426137049074,3.61712874795896,2.10887193191255,-2.28763878705708,-6.24581013110091,7.46061637405287,24.4011775293618,6.95531894795291,19.9876126085045,10.8008103233448,8.46118499087378,-2.17872119578893,-2.21325770999579,-8.02298297149817,2.2090867913323,6.18984980875362,7.16038101870173,7.05323669100373,-18.3729844221937,2.09976497230635,5.7658586760699,-2.21325770999579,6.97011334587867,-1.04835633929621
practice,-9.07398705027855,-1.30080158034747,15.0293795128296,6.87883844898575,-6.24558340140565,2.59572232342826,-11.0087019305995,-3.71931233389747,10.4580044887788,2.34839088113923,5.32561619470521,3.70281165871382,19.6835136973081,8.75885142743473,5.87764404383192,-4.98560497321848,53.6862923712942,2.00516186143407,-7.96572823721371,1.89490210254331,7.33060750658834,-1.72966612770873,9.20262310900083,-7.96572823721371
practice,-3.49340516953302,-1.42145481702744,8.52892894040606,7.35771731708016,-12.972209566794,6.30740533046539,29.1313583976097,8.77046086466153,9.99824488646395,6.37961412181439,-2.75758081375676,4.97326037539302,18.3673354742909,-4.52334938391808,10.295686196523,-3.99652049095658,-0.0423675171492194,4.8666137702489,-5.22345897814034,9.5371143239894,-5.69261465866694,2.2090867913323,-1.87974668481356,2.88959542975528
practice,-4.4673294018177,9.43524559590405,14.2508232527353,0.523319514099848,0.614219596371776,17.8343392159946,9.43524559590405,-0.353945935174068,-0.581976142268417,5.4699023404606,-5.78683497612483,-0.197298781820629,28.9648720535573,11.9342452386776,-1.79255284215444,10.713182529901,6.84117141531364,-14.2588203953756,11.2782900319395,0.881474280832568,15.5288909590233,-4.72481826209478,1.86364730999566,6.49195400675314
practice,-9.94577612145408,8.28493554112801,14.2532936968326,2.46396506561564,-0.585814762722834,4.97326037539302,10.4213751178744,-4.69378436414892,9.96590699305513,-169.512337127183,10.353419578654,-6.16397568740341,7.71145321880496,-2.22660164527982,4.72750338927911,6.5100066558715,2.50359422494274,4.8834184049766,7.85027590159735,-2.83772476389677,10.0207784542897,-4.50244850666222,-1.47093757192913,2.47113162474328
baseline,18.0605426859724,-161.458120131265,12.6389298584378,9.11772989734574,3.64440424806266,10.624894837742,1.58099717365208,-131.94883836605,-1.10200753886286,1.3479113251637,0.537284768395858,-3.25307904528027,-0.347966664004067,-142.027130663226,9.56235756211422,17.574322009548,-1.15832444139898,-12.1057693476838,7.08459585006279,7.32446689763989,2.28436573021545,4.74375521997835,-9.34435078715224,6.81543337147882
baseline,-2.52479253265807,22.8055964619693,7.43361117576679,12.5089661883714,5.28716390961142,11.6447644961063,1.06329927396442,-10.7200846015206,16.5418864195492,-8.70082792124885,-4.58230596541279,7.00118416762547,-5.02607394892317,-0.353945935174068,7.34143503491871,8.04933338578728,-5.65948184016247,7.5234732022439,1.62615105034528,6.07427195519486,26.3891952977688,5.27762855562271,10.4768289927456,4.93211380617336
baseline,-12.1183577710991,0.133513025140896,6.97011334587867,-4.5387286114655,-0.297849681669225,4.2716348854679,5.22345897814033,-3.10954455172636,14.4164219242794,11.4660175512663,1.50653709253818,-0.46798312437024,-1.31796446321992,-1.68983648795961,5.45431147483921,0.744812660353062,0.644530923776615,-1.68983648795961,6.17713522587107,8.17408251791744,11.5995441979352,13.8929883505145,2.81387025531367,1.54640294786129
baseline,2.45725513947478,1.15104424006355,12.7859436927398,1.06062445708719,1.23800448081591,15.3409388373986,27.8135468504998,5.63067627386187,13.4074010887435,9.92881375021392,9.57267220755387,0.848681722347057,31.4834964935201,2.08065392749581,17.3382442680091,18.8861439817321,19.1305893672801,11.6173144102744,-3.43336905834025,-3.10954455172636,5.95216809998223,1.30644984799874,5.32693069035384,-14.8393514916088
baseline,-10.4701896037195,8.06008626977662,8.30745887200636,-4.31717891057097,9.03112210772955,4.55992063285793,16.868026381331,13.9489940723763,-7.95800151264746,-8.5562900672943,4.47031704115298,12.4502492892865,-2.34849829956326,-2.74765248803596,8.04142033016062,6.90140344870146,14.6718811001407,1.25193800047253,-1.24182862756212,3.89653543849227,6.44699847300574,9.54228671258331,3.88822367733489,-0.163317014675661
baseline,-4.6004753649556,-3.61936144030515,12.3136549390714,12.1344333619691,2.96955542108199,5.44263938645326,-8.29340271986133,3.321285428564,18.6683499270244,5.23791043665619,2.59042655560995,6.33682664912611,13.4412356651079,17.7315216079971,5.90854625053428,11.7278272309558,-10.7185223310528,-1.02565646492785,11.2782900319395,0.678761475965576,6.51251485293014,1.86055786792527,-0.849279284462778,14.9457672319523
baseline,-2.86726172114068,7.61986494804042,6.49461098177003,7.61986494804042,1.62691859934105,3.2583504102977,4.16214723011635,10.5124159797466,15.107137340121,15,9.27377795230948,11.0151934965418,4.77792017326301,8.05347203893153,5.79417879440076,6.57196364586636,2.60154084864044,15.2708131575973,2.34405394834239,8.4910205180554,10.0543829316663,-13.3226510783988,-0.678761475965584,0.680412798460234
baseline,4.47861843799781,2.60922879992317,9.59092886357265,10.3316811575067,-1.58399964651844,7.00644098902055,5.36246652045396,-14.6217933574352,2.29146270970477,19.3947490097067,10.0174265660463,-7.30138177148322,-3.59680838826289,-0.0923749323153147,-2.77543691459921,5.05062813127474,3.43336905834024,-1.92267216977065,6.79676135046131,-5.70775683001101,3.6838457546231,0.598177202542303,-5.81823277492666,8.71182295426102
baseline,0.493322477459978,8.01598815605717,-1.5464029478613,8.28553775813745,5.10815579146106,9.05417821335851,32.2232379841529,5.18920192530965,11.1489423307465,-3.65023192457304,0.480716532293827,-4.06630583212065,14.0437015353357,-1.62691859934105,1.80148579348871,2.22660164527981,5.28476515359268,-2.71741882006248,1.47062137237131,2.65163856643965,0.737892413677208,1.84765988212557,-6.0374445741654,6.10659030313658
baseline,4.69378436414892,9.39611821929225,1.10200753886285,-1.65153847325668,15.1248497570249,-6.84963935977647,13.5020822688192,-4.82114226737774,11.6321839950621,23.4852881986988,6.84500273583309,-0.216646079482167,6.53014145630395,-4.16149449710443,-8.96807730780603,15.7482976230868,16.9345323321365,-2.95931667947788,17.2921540025394,1.9532977302718,9.0531369460265,-4.70757217606873,5.20647462981888,-2.25552771402394
baseline,-6.10659030313658,11.4349473274348,-4.26709504126144,4.86799459414464,-6.81137564343593,11.9158600641344,-11.3206514080817,-12.7420652411297,19.646580421346,-1.5464029478613,0.216646079482177,7.53858890623792,0.530386350357449,-1.79553956173614,-6.90848782560041,9.86757052018188,-4.46549790699715,4.41670984815002,8.11363439785926,0.581976142268427,-5.07909203345029,-0.870901937820907,-6.70980014233929,-9.51831579565634
baseline,9.15612547010632,0.731780287845051,19.0751499862565,1.92440497524343,3.34917717279076,4.82820223127531,22.9838887813227,12.3080890348962,13.5229581908929,-23.4046895510323,8.08063763382633,10.6763231374204,8.05256278140135,10.6931740133543,-2.47113162474328,20.8064979818167,-2.79200666526228,-6.22409665899215,-6.19582237741487,7.48362085636881,9.13189873296783,-6.19278682181835,12.8119369046932,13.9524987269062
baseline,-1.63025140783197,-1.79061262277034,-0.725151600810902,-2.3106943956001,-6.06591567961322,11.1138560182679,4.76513558448901,3.45411908348624,2.21441536755249,10.9651569481343,4.72481826209478,-2.63627013098345,0.790641619028753,-8.2436048785339,8.86526104467535,-12.8883422155955,-7.55040758165697,2.59042655560995,1.57694176606025,-1.84759423517411,3.61712874795896,1.15955536642366,13.5022687108374,8.52535710202491
baseline,-7.67977546934013,0.141704216654785,10.7291268784073,11.6425857070749,5.22734207254687,-2.96722726994522,-11.3030453686862,8.78767606014739,13.3947701163972,4.55999026599595,6.28792458225561,13.4722619889152,-0.797399515506294,-13.2078877513155,2.60715611874232,12.2813468795031,7.91931235488005,7.65961517039475,3.11862537235365,1.65977852335903,-0.773416295696078,2.09180835652281,-3.95662150138814,0.652397026875972
baseline,-9.35141297854521,1.15104424006355,10.5126889059423,-0.180806977438655,-0.415351456477926,13.5022687108374,21.6293424396789,2.61588800651026,10.7581133796914,-10.1924095222029,14.3790983629171,6.95531894795291,14.1855303899683,-1.27279747436743,5.62231716207801,6.30740533046539,-3.49735921433367,22.077513780063,7.66255814726234,43.0712543797065,10.1354706341627,-0.396261146837841,3.61712874795896,4.21632716343131
baseline,3.90345922171492,9.7678983841354,0.511027722214759,7.8332413175057,6.4289127280569,3.00137829155704,12.9410519210058,-7.07922232391772,16.6441728566766,-15.9391067370022,-2.11603196116647,3.61487465484967,7.04891985896241,5.29857805849761,-1.83675400274743,6.79279137212209,3.02200283165863,0.759708882312143,15.0706464235143,18.039114910086,4.2645471202189,8.84263627686659,-5.3282416441239,-2.73781945771982
baseline,5.5679998873226,-5.27893089859277,4.93211380617336,8.41307910201486,-2.1585168313143,-1.04828597073674,6.73433917213117,-4.40991531732985,11.314797992855,-12.7829759169995,5.59882247063825,-9.97137217814043,0.95915064861686,-6.66294521340117,11.7894800115809,17.2905663698812,7.19163922895681,0.916258902953061,2.58060251596919,-0.619056092841144,-4.08849354761694,13.2500022088494,3.37060857085543,-3.61271304576935
baseline,-1.58162120774646,-1.95287256670133,7.38688252150505,2.64519557245055,14.8344636904798,2.34087143204705,10.0988835862098,-13.0537460729694,-1.54860196978231,146.592571856179,-0.251797578002186,-14.4829512849533,-0.806443376515236,8.28553775813745,0.711170126334718,-4.1821074554269,14.0765693239655,-0.601015782375483,2.83794805543764,7.36684552595971,6.00132157447847,10.9291960694013,7.62485196451876,-5.66998307465353
baseline,1.71519381543985,7.30138177148322,-1.82865828520386,-0.00510542249988448,0.0472382142225703,19.4004613456321,-6.53383574316191,10.4020461839847,7.15679482868713,-7.10399445947982,5.42054990219462,10.1504625214923,1.54640294786129,-0.531709024366302,-0.480716532293832,11.9256728401386,-2.35402463626132,-5.79417879440077,8.06312722287253,1.92607884075611,14.4692401609785,7.04529536217239,-8.36806849860586,19.3978124485582
baseline,-6.98689478304912,6.48147411671259,4.21168869874313,1.47621991790718,0.415351456477919,1.86055786792527,-9.39611821929224,-0.0932883745554806,6.1940657338555,0.435164806174761,20.7262220476905,3.32534767989972,-0.638132907640223,-7.16038101870174,-0.577861750188071,6.45582688554389,4.12284977342016,10.4021853547647,12.5120578564351,-12.5120578564351,0.861235112018899,13.5865925779679,-3.43494882292201,-11.6481285740343
rotation,-5.72656509353961,-0.0660832609656598,2.2090867913323,171.543917347144,6.68926545079397,0.946779765026128,14.8393514916088,-5.60969128255609,-2.34849829956326,1.46960381966778,5.40084270895805,8.08067811505843,14.2789762044856,10.0174265660463,2.69884605352662,3.93568739166915,-172.239074909118,10.2553882245534,8.28446006916489,-1.71541884015824,8.53849514403195,8.05256278140135,1.20107978617789,5.18920192530965
rotation,9.2684651801498,-6.17713522587106,-1.27279747436743,-156.574506098713,-17.7264976759284,2.34405394834239,-1.40181083603651,-28.8955618106956,-67.2836236150786,0.577861750188081,-2.68213217850804,-7.31302837736289,-2.15295161068487,167.465036532736,-4.36979004634863,4.66018967691915,-8.72327081036363,-6.93842569196919,3.81763820973341,1.24431959854182,9.41122251058631,-0.459814624059235,83.0480489015915,36.369750193073
rotation,-1.86742889152552,-23.9850772422043,-0.338233862734694,54.2124998220939,-17.7803753633593,1.9532977302718,6.17295750583788,25.2879448678612,44.1571717767745,-6.36562959150702,13.918854075122,-4.80586356814613,9.5045848842712,-170.730981345683,0.902863418399608,177.010867506452,-6.66294521340117,-72.7574270409144,2.329390525633,-7.35771731708017,-0.420195375167271,-7.71361645298373,-156.300509989955,-51.3401288602906
rotation,-150.296565539416,14.8884010290498,-15.0706464235144,-0.423282890458156,-39.0727416274329,0.633878861519143,-113.743005285385,-36.9838527478168,-25.4002410363449,-7.52347320224391,-92.0491788275555,5.52226393299037,1.25377844061496,-12.3277182104984,0.996395487435551,21.9506666142127,-59.4652646549127,-65.5090261287854,-14.6919304238838,-4.20671026109555,-50.2350867733215,12.6214457880851,-13.646265024351,6.01492275779567
rotation,174.094696175408,-22.9043984334719,-12.6389298584378,4.30652960976645,-12.9275194234349,-15.8449928633819,-80.6643967183221,-26.8000269739523,-112.230932286626,-68.3706575603211,-0.246451256092689,-7.36242272893212,-7.16038101870174,-15.1454895020828,-35.8562553411343,1.06062445708719,-27.6536761602732,-38.742004271305,-0.701562489782054,6.77737148568656,-56.44806124294,3.12325272049911,-14.71225355854,-27.6256411661494
rotation,-21.0917446230918,-31.5858444709833,-4.85515805126523,2.87627763733454,-19.6672832095148,-21.8811714846204,160.380864736726,-38.6109464553188,29.5710475182207,92.4319039060704,-1.82639617903526,-22.2572467092416,-49.6672832095148,-13.1809463814096,7.6659051581291,-97.8114413858955,-46.8722920018167,28.2479059841618,6.90140344870146,76.5275254422129,-78.8673128672649,-11.3191055021011,-3.44125027301806,-50.7529161389655
rotation,-8.84967292722603,-2.73829666682619,-21.1206205311554,14.8138813640564,-21.280194249395,-16.1520087693617,141.458021533549,-44.0021759858571,155.064457526074,21.5973977114221,100.233370066818,-57.6496577294903,-29.6853566584902,-27.3187770866701,17.6982429228363,-26.8298792229938,-34.7846199654791,-6.91541562444862,174.786214267812,17.4305879554888,-61.3082738669326,-3.96577465069724,-41.0731995199833,-31.7296661277087
rotation,-105.386539420316,-15.7088001480014,-42.7829759169995,-16.4791722986574,-49.4857693032714,23.2971449698369,-6.62301559798307,-25.1717977687247,-41.2121481223715,-18.814695564848,-24.7498171998548,-24.291439266373,-4.57499296368772,-21.4746428979751,-6.55774253723423,-52.2736156314031,-64.7221105468778,7.96929734419037,2.26384781967522,119.025780031447,-20.8027620325013,-20.8579422385979,-13.3155546041787,-43.0403687643575
rotation,-52.5861862203421,-15.0331481308396,-28.1307956979242,20.234495941351,-34.0319368110615,11.0353979545572,-7.55060625360323,-15.2003562506314,-5.24185808057733,-4.4868981010169,-90.7597088823121,-63.2129956443122,-19.3589941756947,-31.6261510503453,11.0633441545635,-19.8709484775802,-57.6169126025116,-33.9484718851148,-6.19135280571423,-0.0817483562352734,-3.37630351594585,-12.255246254278,-20.5469785210248,-34.2645471202189
rotation,-70.9532445705818,-23.0501402461318,-18.5038511989028,9.55549619353998,-22.5269427224889,-25.6572936203998,-30.4737189599837,-35.290303209517,2.05665746619964,-23.4207852446061,-4.66018967691916,-40.6660273856598,15.6065552866666,-27.3356297527023,-15,-41.2076460841522,-41.1138560182679,-13.7291442661264,-15,-29.7827855599465,-28.7989202138221,9.54228671258331,-32.9720123867239,-34.8182570773629
rotation,66.1822721526107,-18.3729844221937,19.7202989444457,-23.0501402461318,-22.1155058672457,-34.5024485066622,-159.483789614911,-31.742747761674,24.4327916585699,12.7315500674003,110.905297289531,-48.3066830300751,3.36648911376047,-13.2568257446194,-24.2341413239301,-41.6326645257091,-45,-28.097457515598,-17.2409448696033,4.11074145350185,-40.843223258336,-2.85096923484385,-14.594520419611,-20.6048082888787
rotation,81.9007939737324,-17.9873787123577,-27.1787143919051,-2.52479253265807,-35.9577500514476,-44.2508232527353,109.555360920408,-33.3573396560254,-57.5319107786424,-16.2312071750244,-3.60875358116481,-53.9172116291835,-38.6442250303012,-31.1691393279074,-3.12448503726514,-29.3989842176245,-37.2343912336822,-37.7497955751166,-6.42127286995312,-7.43812543260553,-30.6638064673345,-30.0905240785721,-28.8580729140612,-55.6934703902336
rotation,37.8844941327543,-20.8538764672024,-22.9547046378276,-8.22545343410834,-56.9092981159754,-28.369748592168,0.467983124370251,-53.6263042133015,-38.2698990435919,-17.5545638241337,-40.0104154668823,-37.3576427102526,-7.6659051581291,-1.847627419015,-11.0415040361724,-22.8952805914896,-38.5820156739411,-15.4122460248081,-11.0861268440241,3.75570578270631,-18.5999476868527,-15.1091365455223,-31.0606244570872,-39.2207390638171
rotation,-92.2090867913323,5.68086702375336,-168.730356811092,-2.81711821375209,-23.0915121743996,-14.2325956105374,-5.38425318146236,-32.329390525633,-40.7222087590737,-8.37065756032106,72.3242109722421,-34.9597488017021,-18.8279137914476,-20.6048082888787,-1.39357998556886,-128.127821122113,-46.1127348649384,-28.2093873772297,-15.0542327680477,-10.2301022687805,-27.9769684739582,-17.3805031157764,-24.456270428432,-12.8825496518291
rotation,71.5605877840398,-24.3722591679072,-25.0678861938267,48.8529454441961,-38.5514645518773,-47.9939699482169,-58.2479059841618,-41.8761100168425,-19.7489098663893,-4.69378436414892,-11.7305901086969,-47.3065063901946,-15.7210237955144,-32.715734939215,15.2967856398179,33.7866735721685,-48.6779131393329,-40.1786257764007,-3.97579849419004,-11.3752643131661,-57.9550319183876,-19.6795682681585,-57.5127842169339,-60.224262243537
rotation,-44.1020761862897,-21.5388150091262,-19.4260638961611,-16.854203087548,-37.0093856814955,-15.2177965340392,-71.9523490003195,-14.5302956118804,-40.8057576664651,-16.3992593459777,-92.2483753904694,-39.8941745701124,-25.6320059186225,-38.9666892270507,-27.9074086712658,-51.6409153011708,-41.7889593071159,-26.6236983689753,-0.345045686870407,-26.9150087754694,-56.6945273390898,-28.4006396269735,-11.061331519985,-28.0417361339599
rotation,-110.192638169293,-17.8606253349319,-43.9412633042362,-0.970529249186196,-37.4388161788841,-33.7708781817857,-99.111712086045,-43.0186018869404,-31.8641181737269,-1.67268524081366,1.66497549294492,-54.7897696637355,13.6099931829373,-26.3426927846271,-4.61918172176469,-48.6201545223799,-51.2791378744136,-13.433466979868,-13.4252451980107,-17.4929188161065,-37.5808459845199,-40.84895469468,-37.5931640782202,-34.3340217237559
rotation,-29.9783196591046,-29.8114467443338,-17.3165395452706,1.21023876426095,-29.9476054810587,-43.0343555744379,-125.982453518461,-42.13969117144,-52.2202408906942,-24.0748200992843,22.7426461864531,-20.4266616387874,-21.6427355665153,-30.0883271769309,-47.9367333096835,-24.3363908651445,-19.7636416907262,-28.6421694117248,-17.0277904332059,-12.413091786087,-48.9934293999684,-46.1520087693617,-26.0965407782851,-47.3054738782813
rotation,85.1333862297511,-29.1634939692218,-10.4701896037195,-28.2250478120779,-27.6000127538901,-34.5865747504582,107.036305108687,-53.0757275807054,-18.487826678567,-12.1656607840054,1.69418139183426,-57.3722139849283,-14.002919787409,-2.35220418937107,-13.4412356651079,-44.6643982584165,-49.9430775175055,-49.9269004345471,-19.9876126085044,-1.80502625890924,-47.8313702210444,-15,-27.7733332393212,-29.7202404435913
rotation,-68.4623235709999,-15.7640964754228,-17.5993861489372,-10.5159763361424,-53.1845666285212,-34.6937843641489,-24.8438711666442,-46.5910766582994,-50.1861502578851,-19.6421816419248,6.55993295463055,-40.8798517392222,-27.569679482507,-36.3074053304654,-9.99028481427016,-46.0806602831223,-11.0286273463357,-20.9260129497215,8.99102059462201,-6.21043139814634,-33.616078375449,-29.2783987793788,-19.490848810781,-37.2840050948459
rotation,-9.07989916805434,-13.8858620206277,-8.08230277165821,-12.2718029183201,-18.8529454441961,-22.077513780063,-34.8033390784788,-10.0839333749809,-24.3176305438518,18.5038511989028,-2.11152963666314,-36.7881526912536,-21.8267089052951,-33.283354299595,-35.2687851605022,-35.9081210202085,-46.9683064099581,-11.6221098723417,-24.8454857132014,-20.3417105698905,-45.107137340121,-23.3964731617233,-47.3614836011688,-37.5723280150369
rotation,-107.178524328963,-12.6422120238748,-2.8532266653851,-30.4598146240592,-60.2124112511809,-34.1936211146728,-109.976530241993,-41.5609384142655,-36.5953104489677,4.26668216115884,12.5845361194893,-28.6287760776472,-23.2144741941628,-22.9509396972383,12.2314924583689,-54.8106412682311,-43.2277629084872,-9.07304415476377,-9.13189873296782,4.33402172375594,-25.2837271690151,-31.0908016777028,-24.8454857132014,-22.4260662830855
rotation,21.3401288602906,-23.749104206663,-23.2575691699672,-23.9072557974161,-44.7454174284472,-77.2605562923398,26.1235474716924,-33.1381637727866,-31.9547402616113,-16.0813778496066,100.546745103214,-41.0262830319143,-12.0060300517831,-19.5298103962805,-27.3907712000768,-46.60129811037,-37.8039357025575,-60.5039107213064,-27.8227457342844,-12.8700846033607,-70.7489429605432,-34.9367575401292,-4.19229711529146,-38.0222622224514
rotation,-6.22409665899215,-18.346451851094,-8.40260228857792,-0.498073882281841,-33.7947286170346,-13.4574361399396,104.151320592459,-41.5219646661928,-37.1916392289568,-35.6277408320928,-14.6437158072965,-12.9293906647469,-38.0894211141944,-21.266082388896,-40.5211946566729,-36.7167257713236,-56.1117763226651,-21.1206205311554,-9.7073147574132,35.9097230791777,-35.707756830011,-22.5341100236629,-32.4004985309293,-6.59531044896769
rotation,49.9011164137902,-29.8203754003135,-138.362898401415,-19.6363434323931,-23.3964731617233,-26.3296420017095,-16.184617599992,-19.8528260920542,-50.9179476352026,1.9887685451292,-2.19340444402414,-24.3162283738735,-26.6154053056464,-16.8655445115482,-44.096798137694,-46.5587643348921,-47.04971598767,-18.8617856728474,-11.3299937678477,-12.413091786087,-31.5809971736521,-14.1800399765075,-23.9832066386407,-11.9206157167951
rotation,110.180345469366,-18.1801645958296,-14.22038005693,-18.9948931812332,-30.9751838224768,-27.0576022997136,-7.55989701720701,-42.1527675057063,-49.5052568889727,-44.6062655923314,-85.5702532276509,-40.1421966707361,-8.93418750923093,-26.6992665103934,-24.9024454858606,-44.6590611626014,-46.7921122486845,-21.2591548007245,-16.3838088368128,-8.60096358406694,-42.3807394567588,-15.0385823489177,-26.7858572579001,-9.69449319338822
rotation,-4.2716348854679,-25.6196552761551,-31.1691768676017,-17.8759597367594,-38.849474709948,-44.7789740708454,-15.2527623315104,-42.8148054310869,-15.734554544824,-4.01824413093999,-9.62356478616362,-38.0553157692957,-22.0289978243287,-10.6918363888073,9.91840867658909,-47.0918107753667,-53.9172116291835,-42.4754019864595,-24.1683052790473,-66.2680127962876,-30.9973732875086,-16.0713145421143,-26.0448677525307,-18.3826855897256
rotation,-89.7029052370143,6.63560433577358,163.184833460996,-29.4652646549127,-44.6291062729973,-42.0910728205398,-36.0440267458185,-49.4275273706497,-48.8984890235736,55.5131018989831,-7.94737154253773,-43.3262325965279,25.3080513587601,-23.2131543437766,-41.7252199607349,-32.7189860536808,-32.7994593029845,-15.9842895661058,-24.0241319369071,-59.3478033846926,-34.7549633181809,-27.4129570344911,-39.0531369460265,-51.0232162477907
rotation,1.58162120774647,-65.9539528271118,-115.954408091847,-13.5184369846392,-34.1806630167859,-30.1975705330365,-1.73959657873548,-35.9963087800273,-53.270194115237,-6.01679336135929,-37.704851596453,-45.3442660318406,-8.5328584644345,-30.5357839455956,-22.8464746576355,-50.0036522776441,-30.2978496816692,-32.1934044440241,-19.1537673185194,-41.9617140463169,-41.9269149159271,-23.7174139241894,-38.3680684986058,-44.2532040242267
rotation,-35.5912440392311,-11.8461603468526,-2.92279007779383,-12.7289984014658,-35.1346909619658,-43.8703131006871,-3.16197215039023,-41.7488193681381,-50.7040296143805,26.3806385596949,62.5451159081621,-28.4021360255422,-22.0831806600857,-19.607119289517,-39.1731288931136,-40.2351373958351,-55.7733260127136,-32.9720123867239,-26.3124002637295,17.2544261568888,-39.2939404888561,-14.1344050170998,-8.39242792600987,-34.5948556813188
